-50, 174.05782026109594
-50, 223.9005594913491
-40, 233.00568108377593
-40, 173.2533591023518
-30, 226.6296955111436
-30, 165.0197883904006
-20, 206.01099286633138
-20, 151.52182877964407
-10, 204.89693418436744
-10, 151.02696514411977
0, 208.42683835070068
0, 157.03488050028




